eval_set,priority,label,precision,recall,f1,support
natural_holdout,P1,P1 Blocker,0.7616279069767442,0.6582914572864321,0.706199460916442,199
natural_holdout,P2,P2 Critical,0.645933014354067,0.6818181818181818,0.6633906633906634,198
natural_holdout,P3,P3 Major,0.7446808510638298,0.875,0.8045977011494253,200
natural_holdout,P4,P4 Minor,0.6911764705882353,0.7085427135678392,0.6997518610421837,199
natural_holdout,P5,P5 Trivial,0.8342857142857143,0.7336683417085427,0.7807486631016043,199
